PostCodes,eff
EE93 - LV30,2.1907140248145702
ES41 - ES08,2.190894524758191
DE56 - DE75,2.190898978976763
IT00 - IT24,2.1910366261580028
FR71 - FR59,2.1911243985683324
DE04 - PL59,2.191264876731578
SE46 - NO18,2.19135413960317
NL53 - DE67,2.191426541569054
ES43 - FR13,2.191911549390322
FR26 - IT10,2.1920904362773945
DE04 - SK92,2.1922893352804573
DE23 - BE93,2.1924124943097976
DE21 - NL47,2.192545776713417
SE52 - DK79,2.1928954637349563
NO30 - SE50,2.192918696094599
IT33 - IT10,2.1929299702821687
FR91 - DE99,2.192957499835104
DE34 - BE28,2.1930254665741975
DE23 - NL50,2.1931262151718145
DE56 - DE21,2.193199468636923
SE41 - DK67,2.1932451774073454
CZ25 - PL55,2.1933204841245284
DE96 - NL32,2.193399544174035
DE67 - IT24,2.1935890375366505
DE65 - DE44,2.193783695912057
DE19 - NL48,2.193829895504626
NL60 - DE57,2.1938762187971608
DK60 - SE25,2.1940176973567893
DE41 - NL84,2.194077782486895
DE56 - DE59,2.1943260368308093
SE52 - NO09,2.1943961499711095
DK50 - NL84,2.194842097896201
IT37 - IT10,2.195230565217869
DE41 - DE64,2.195520341376781
DE63 - DE49,2.195603663937569
LU32 - DE64,2.1956737648574878
PL95 - DE91,2.1957101620153137
PL41 - SK92,2.195750711183637
NO20 - SE41,2.1959219324091817
NL82 - DE55,2.1959870613608055
DE99 - DE56,2.1960806906088925
SE23 - BE61,2.1960957833114105
NL54 - DE65,2.196102930113667
DK21 - DK26,2.1966933129920183
SE35 - DE21,2.1967176450601222
DE46 - BE36,2.1967854656022996
DE67 - DE52,2.197068968604081
IT13 - IT00,2.1971554382895504
DE64 - FR80,2.1972497034866607
DE99 - PL62,2.1976853481620675
DE50 - NL41,2.1981447957786013
DE59 - DE56,2.198225044751499
DE33 - NL34,2.1982912887551285
FR59 - FR38,2.199293250546533
DE88 - NL54,2.199537208621353
FR95 - DE41,2.1995938097327907
PL95 - PL41,2.1996703376008275
DE21 - DE91,2.199839155921105
DE25 - BE88,2.200027726388455
PL41 - CZ25,2.2000782309189972
DE01 - PL55,2.200155287443527
DE47 - DE60,2.2004723752148316
NL58 - DE30,2.2006158191443626
DE86 - IT10,2.201071991168199
BE91 - LU53,2.201091461847608
DE47 - FR80,2.201242668673692
FR91 - IT24,2.2014004425149767
NO22 - NO15,2.2014750068511844
DE68 - DE47,2.2019640343194644
SK92 - CZ25,2.2020566912808444
BE85 - NL84,2.202402152580771
GBPE - GBEN,2.2025562052792114
DE23 - DE66,2.202867773189039
NO43 - DK69,2.2028765350891435
DE63 - DE31,2.2028820239084634
PL70 - DE44,2.202887883155227
DE86 - BE91,2.2029368443044564
DE86 - PL55,2.20295142861102
PL52 - DE30,2.203043263216081
PL55 - DE20,2.203320336607821
PL55 - DE40,2.203363226058776
DE39 - NL60,2.2034138762460973
SE23 - DK26,2.2034832853580237
DE53 - DE30,2.2037562247748
SE21 - NL26,2.203759016659525
IT20 - IT00,2.203796590128271
GBRM - BE80,2.203863360043088
BE88 - DE59,2.203987619777564
IT02 - IT24,2.20399172778725
PL62 - DE64,2.2039927363790066
DE55 - BE94,2.20405925912337
DE63 - DE69,2.2045022903003035
NO60 - NO70,2.2047173431348672
NO47 - NO14,2.2047688885398538
GBCB - GBDA,2.2049363629946535
FR80 - DE74,2.2049660027407105
BE85 - NL16,2.2050125956731756
DE67 - DE67,2.205091958520566
FR68 - BE85,2.205250093124615
DE64 - DE44,2.2053470805219755
DE75 - DE75,2.2055391913050144
DE91 - AT22,2.2056645196237317
FR80 - FR45,2.2059374393264113
SE28 - DK45,2.205945902522578
LT21 - EE75,2.2059920019866346
IT29 - SK92,2.206599475728544
DE91 - DE34,2.206658147419881
FR59 - FR76,2.2068023509442685
GBMK - FR62,2.2070736969732674
BE62 - FR80,2.2071878558846496
DE21 - DE41,2.2073674025335177
DE - NL,2.207371837802196
DE36 - DE44,2.2074600404346407
IT47 - IT29,2.207590306526762
DE85 - SK92,2.207601284372895
DE14 - DE56,2.2076418223296166
DE21 - DE21,2.207877499037972
FR80 - DE47,2.2089763830012754
IT10 - IT02,2.209246648168199
FR95 - FR69,2.209388677900347
GBSY - FR61,2.209847348861739
FR80 - NL53,2.2098788342293227
FR45 - FR80,2.209980422549807
DE90 - DE67,2.2102961092484694
NL31 - DE21,2.210304643431411
DE99 - DE41,2.2103389794549786
SE44 - NO14,2.210428259071684
DE65 - DE41,2.2104928199535943
NL44 - DE41,2.2105352347879874
DE04 - DE47,2.2107878802780156
NL37 - DE75,2.210794623739971
NL14 - DE44,2.2110875390100007
DE91 - DE75,2.211205270547313
DE86 - DE75,2.211357400293663
LVLV - EE44,2.2115210160581262
DE29 - BE40,2.2116433137542555
FR31 - ES08,2.2117691749130937
DE53 - DE21,2.212174575232578
NL17 - NL27,2.212395014164777
BE77 - DE44,2.2124877266732215
DE30 - DE46,2.212538680591463
PL55 - DE04,2.2125552264830435
NO34 - DK70,2.2128729493511754
DE91 - DE63,2.212878963394805
DE26 - NL70,2.213262986354724
NL64 - NL79,2.213470441681935
GBYO - GBUB,2.2135416715760687
DE12 - PL62,2.2135441848510204
DE94 - NL60,2.2136527739297143
DE59 - NL60,2.213782151567459
NO10 - SE55,2.21410791311454
DE13 - PL59,2.214187265181587
FR59 - DE67,2.214214077467836
PL55 - DE90,2.2142157543547056
LV10 - EE74,2.2143625646764584
LT44 - EE61,2.214441017850532
PL62 - DE21,2.214549548763138
GBNE - GBCV,2.214638250572374
IT50 - IT13,2.2146715100021392
ES48 - ES08,2.2146980026802807
DE49 - DE41,2.214914780600206
DE31 - NL60,2.2152645296037905
BE01 - FR91,2.2153214627375597
FR72 - BE98,2.215382900527294
DE31 - PL55,2.2156252638818565
LT35 - EE75,2.2156422128345623
DE91 - DE30,2.215822408661312
DE14 - PL62,2.2159739109958596
DE68 - CZ25,2.2161772338363335
DE24 - DE30,2.2162874421276326
DE67 - IT29,2.2163105247899537
LU53 - BE36,2.2164182995788946
DE59 - NL31,2.2165493293300607
SE59 - DE24,2.216557503737933
DE04 - PL55,2.2167031504172447
DE20 - DE14,2.2167337701478704
DE86 - DE41,2.21678793991743
DE14 - PL59,2.216825001424771
NO01 - SE31,2.21685993466821
IT20 - IT50,2.2169527334131156
FR71 - DE44,2.2169863175686837
GBCB - GBSE,2.2170091725460392
ES08 - IT16,2.217183496452465
FR13 - IT24,2.2171945975808445
DE76 - FR08,2.2173874329311767
DE20 - DE44,2.217530602338946
DE90 - DE75,2.217845985623729
CZ25 - PL59,2.218100687788406
IT20 - SI60,2.2183067903995752
SK - PL,2.218412716987197
DE22 - NL71,2.218415001652469
DE12 - DE30,2.218604531335375
FR38 - IT10,2.2186812281253836
BE77 - BE94,2.2192615920382828
DE41 - DE75,2.219304975979041
CZ25 - DE91,2.2194879903830107
IT45 - IT10,2.2195276162933766
DE41 - DE36,2.2196604354469582
NO05 - SE46,2.219930308552042
FR88 - BE28,2.220034560027168
EE11 - LT53,2.2203967768996318
FR38 - FR67,2.2206361188149812
DE75 - DE44,2.2207709289335678
NL31 - DE64,2.2207876907873225
DE36 - PL62,2.220956473203161
FR38 - IT24,2.2211537159370205
NL53 - DE21,2.2212393522215486
NL24 - GBBS,2.221338302053876
DE59 - NL53,2.2214141149800506
NO22 - SE21,2.2214340368623935
DE65 - DE53,2.2215076294855622
DE74 - DE39,2.2215600684614927
PL55 - DE21,2.221596064576024
FR57 - DE75,2.2216074870139333
CZ10 - PL59,2.2216595678213977
DE49 - BE35,2.2218215417534295
BE99 - DE45,2.2218917293593345
DE36 - PL72,2.222315976125627
DE14 - DE91,2.2225995130735803
BE85 - NL50,2.222665264800125
CZ25 - DE86,2.2226705469382098
DE67 - DE36,2.2230273204401203
PL55 - DE59,2.2233007819220427
DK74 - NL14,2.2233103280440116
BE01 - DE53,2.2235313660271205
FR51 - NL21,2.223565162694485
DE47 - DE81,2.2235758874928506
NL35 - DE14,2.2239118200971206
DE30 - DE56,2.22394289387925
DK74 - NL26,2.2241342157567954
PL72 - CZ25,2.2243112272423478
NO30 - NO28,2.2246238539715044
FR45 - FR51,2.224883579216298
DE17 - NL70,2.2250105318421407
FR80 - FR38,2.2252140427571483
PL62 - PL41,2.225234544780565
DE41 - PL62,2.2252829903405393
NL47 - DE89,2.22591039924814
DE47 - NL27,2.226161689296757
DE20 - CZ25,2.2262234468356716
SE45 - NO22,2.226347979046203
DE54 - DE28,2.2264019242344433
NO10 - SE63,2.22706023414497
PL62 - DE68,2.2272042640588303
PL72 - DE47,2.2272692752650642
FR13 - IT13,2.227532316704341
SE34 - DK26,2.2275616171107773
DE21 - NL58,2.2276952736078597
DE30 - DE36,2.2279555568024696
DE20 - DE59,2.2281391016322902
SE53 - NO14,2.228261883353332
FR71 - DE41,2.228420137859403
DE75 - IT24,2.228504093586324
DK46 - SE57,2.2285069341015578
SE56 - DK46,2.2288742278138516
FR59 - NL53,2.228922432853593
NL61 - DE31,2.2289819778948
FR69 - IT20,2.2292525254928774
DE53 - FR95,2.2293027271639145
GBWA - GBKT,2.2296423350534713
NL49 - DE21,2.229708892055014
FR38 - FR95,2.2297893876479455
NO28 - SE42,2.2298623605093475
BE01 - DE44,2.2299090466448366
PL62 - PL70,2.230128627612536
IT24 - DE86,2.230228732610165
DE21 - DE04,2.230540756069839
NO17 - SE25,2.230734994502718
FR45 - FR71,2.2308725385347827
PL55 - DE44,2.2312668722346145
FR91 - DE59,2.231282071355599
DE44 - DE21,2.231480150783336
DE59 - BE88,2.2316666724513547
SE16 - FI04,2.2318309687219053
DE47 - DE36,2.2322162650577604
NL51 - DE46,2.2322213940091262
DE90 - CZ25,2.232552355354358
SE41 - NO34,2.232924484955464
GBBD - GBHP,2.2329279732089975
DE44 - DE91,2.232961733372028
FR45 - DE41,2.2330866462209817
DE76 - NL89,2.2337582144169645
FR57 - DE67,2.2339838456116876
DE23 - NL47,2.2344425244253325
DE50 - LU53,2.234633923468614
NO22 - SE25,2.2348543304435595
IT13 - DE91,2.2349540474356333
LV48 - LV21,2.2350105204598947
SE21 - DK71,2.235039887736006
DE31 - PL72,2.2350473771929242
DE46 - DE21,2.235180538985292
DE56 - FR59,2.2353527258526107
SE28 - NO39,2.235427977297483
SE41 - NO36,2.2355342982545134
PL62 - SK92,2.2356080274409837
SE45 - SE24,2.2356150592413293
SE45 - SE28,2.2359086638044583
SE43 - DK27,2.235984723879796
PL72 - PL55,2.2359882844625236
NL29 - FR62,2.2362287053240157
PL62 - PL95,2.236630575665112
DE74 - NL47,2.2366515763452255
DE19 - NL66,2.2367182676684254
NL83 - FR62,2.236782865928424
NO32 - DK56,2.236865031127687
DE44 - DE67,2.237141200853497
DE72 - BE91,2.2374227274111584
DE50 - DE36,2.237525731490757
AT22 - CZ25,2.237649585693487
PL72 - DE40,2.237766652489258
DE32 - NL60,2.2380450064426927
DE64 - NL46,2.2381353757764035
NO23 - SE60,2.238143105030579
CZ25 - DE75,2.238163217300611
FR62 - DE63,2.238208380429385
BE78 - DE65,2.2383413553201086
DE86 - DE47,2.238708132446019
FR38 - FR31,2.2388863950633544
DE30 - FR95,2.23891986603552
DE81 - DE75,2.2389899887060203
DE47 - PL59,2.2390889895405643
DE50 - BE93,2.239287765432087
DE30 - DE04,2.2394845185627816
FR71 - ES08,2.239530376127469
SE61 - NO37,2.239538618831274
PL62 - DE81,2.239588870783874
DE54 - NL84,2.239813380657056
DE24 - NL70,2.239942397239908
BE89 - DE44,2.240162155488571
GBGL - NL46,2.2403536417965437
BE19 - FR95,2.2404511946288794
DE50 - NL76,2.240460759363218
GBBL - GBBS,2.240500889508619
DE01 - PL52,2.240501824253517
DE46 - DE53,2.240673494054647
FR13 - IT29,2.2414339878452574
NO30 - SE42,2.241589578797921
DE64 - DE53,2.2418172425309524
PL41 - DE91,2.2418798493258314
SE43 - NO23,2.242029850208251
DE67 - DE04,2.2421555069904313
DE41 - DE34,2.2423650565383246
NL53 - DE36,2.2424769044459105
NL44 - DE67,2.2426239567239223
FR80 - DE41,2.2430366669592887
ES08 - IT13,2.2430408072889043
DE50 - CZ25,2.2432552089564335
PL03 - DE53,2.2433394204836934
PL62 - PL52,2.243386137161376
NL35 - DE44,2.2438161072174
FR67 - CZ25,2.2439308187215428
PL55 - DE14,2.2440106158271313
BE28 - NL53,2.2441625336244178
GBWF - GBEN,2.244226018261808
DE36 - BE28,2.244386515833271
DE63 - DE59,2.244445606062581
FR67 - DE96,2.2445128935140612
FR91 - DE41,2.2445155480684806
CZ10 - PL52,2.2448169751160534
DE34 - PL59,2.244866839333639
PL55 - DE30,2.245040153759199
NO06 - SE63,2.245167217217005
PL72 - DE50,2.245183735428269
DE59 - DE21,2.2453554424819706
PL52 - CZ25,2.2454334298487337
SK92 - NL53,2.2456526303084217
DE32 - BE83,2.2457088781463566
DE36 - DE75,2.2459500851468865
SE56 - DK26,2.245990785149259
DE36 - DE86,2.246540773311611
DE56 - CZ25,2.2466767001619976
DE04 - CZ10,2.246695211148596
DE04 - PL72,2.246719941016302
DE28 - NL28,2.246872281385209
DE81 - SK92,2.246991477161817
DE75 - ES08,2.247016976443269
NL19 - NL19,2.247387885734898
BE25 - NL54,2.247389905737534
LU53 - FR51,2.2474983851436736
DE63 - NL60,2.24755618601928
PL62 - DE28,2.2478201434197578
DK26 - DK26,2.247842761274938
DE14 - DE47,2.247891494095864
DE58 - NL48,2.247985345107567
IT24 - DE67,2.2481114243015456
SK92 - PL41,2.2486980023238217
DE68 - DE44,2.248737053120377
GBCT - FR27,2.2490689077811608
DE91 - IT24,2.2495567816644995
DE49 - NL57,2.250106105537996
NO80 - NO80,2.2501996001083895
SK92 - DE44,2.2502780128783173
NL35 - DE59,2.2503304066873993
DE21 - NL80,2.2508214977654077
NO30 - NO48,2.250838369066873
DE67 - DE44,2.2511166517355945
DE99 - DE44,2.2512598631037397
SK92 - PL95,2.2517470254373384
IT45 - FR38,2.251869369812716
CZ25 - DE56,2.2519932648205945
LV21 - LV21,2.252022018662804
LU32 - DE21,2.252238569357995
DE86 - FR38,2.252334538184602
LU32 - DE67,2.2524680165574766
BE01 - DE56,2.252661498161257
PL72 - AT22,2.252706695871817
BE48 - NL27,2.2527454997863776
FR71 - FR91,2.252963317608496
FR26 - FR59,2.253102482766761
LU53 - FR77,2.253229985635961
IT38 - IT20,2.253463328839042
FR71 - DE56,2.2534678489265643
SK92 - DE04,2.2535410341638165
BE28 - DE59,2.253624564056831
DK70 - NO46,2.2538743700310957
DE63 - BE91,2.254331415696958
NO15 - DK73,2.254479330750566
DE69 - FR59,2.2545529396370196
DE13 - PL55,2.2547624107050055
DE50 - DE67,2.2548171020404135
PL72 - DE81,2.2551706530374096
IT24 - IT80,2.2553112977839596
DK69 - NL22,2.255394956637056
DE86 - IT29,2.255954273498246
PL62 - AT22,2.256013215328038
NL53 - DE75,2.256018275543411
DE65 - DE59,2.256045792378979
NL53 - FR80,2.256166681858323
SE21 - DE25,2.2562673537910216
FR13 - FR38,2.2562744365508562
FR67 - FR45,2.2570136054319256
SE38 - DK26,2.2573157942691413
DE31 - DE36,2.257983378515632
BE22 - NL88,2.2580170081059565
DE56 - BE84,2.2581023961489453
NO16 - SE41,2.258231806567271
FR59 - DE41,2.2584667775417353
DE65 - DE04,2.2585056881137904
DE30 - PL52,2.2588347826836275
DE85 - CZ25,2.2588434321618407
DE04 - DE45,2.2593423624839533
DE46 - DE69,2.2593633751161404
DE15 - PL62,2.259612487106919
DE54 - BE91,2.2598452655893912
ES08 - IT24,2.2599148231214294
NO43 - NO46,2.2602393559901524
SE58 - DK42,2.260254725451629
FR67 - DE56,2.2603483954299683
DE25 - DE59,2.2604155589613106
DE32 - NL66,2.2604382383871213
DE51 - NL53,2.260738974978695
DE59 - DE77,2.26081634363135
ES45 - DE34,2.2608195600662455
NL81 - BE90,2.2609264796187
NO20 - SE42,2.2609885565220593
NL14 - DE41,2.261088117444691
IT13 - FR38,2.261252885901515
LU32 - DE44,2.261302005780826
FR91 - DE56,2.2613411050208856
DE96 - DE54,2.261373780954709
SK92 - DE56,2.261421069622725
DE35 - BE14,2.261645271100476
PL62 - DE47,2.2618530722619083
FR31 - ES43,2.261901084367563
CZ25 - DE59,2.262020000406832
DE86 - CZ25,2.2622814464304186
SE11 - FI04,2.2622909168433134
NL61 - DE68,2.2628146289538233
SE41 - NO20,2.2629565943093133
DE41 - NL27,2.263048994529324
NL14 - BE19,2.263122367125711
DE31 - NL66,2.263494060405345
SE41 - NO35,2.263591902778059
DE01 - PL62,2.2636739984449235
LT - PL,2.263792522340134
DE27 - NL69,2.263865194340787
NO22 - SE26,2.264214256755895
DE91 - CZ25,2.2642151499542718
DE41 - NL77,2.2644127373425773
GBPE - GBTN,2.2644808798001677
PL62 - DE65,2.2646516830433123
PL41 - DE13,2.264744892374676
BE99 - NL50,2.2648638356026707
CZ25 - DE67,2.265035893971543
IT02 - IT10,2.2651144453926477
SE53 - DK46,2.265152261701168
FR59 - DE47,2.265385194099668
DE91 - DE04,2.2654382554547516
PL62 - DE59,2.265814370506788
CZ26 - DE97,2.2660052596250364
FR77 - FR14,2.266469350787893
FR13 - IT20,2.2664872415715887
CZ10 - DE91,2.2668912635053187
NL44 - DE74,2.2674035389082516
DE61 - NL26,2.2678497784066263
DK50 - NL26,2.2678611978680903
LU32 - DE47,2.268143843175431
NL24 - DE52,2.2683260331791613
DE30 - DE34,2.2687866566583774
IT33 - IT24,2.2688059142580825
CZ25 - DE44,2.268959226608736
DK69 - DE47,2.2694307541911054
GBNN - GBLE,2.26964599282327
ES08 - ES50,2.2698131247433793
LV38 - PL21,2.270014073870541
DE67 - DE21,2.27005495334582
FR26 - ES08,2.2700825454879885
DE13 - PL62,2.2701022997258806
GBWS - FR76,2.270422523209586
FR89 - FR62,2.270446550727754
DE44 - FR91,2.2709969994281076
SE16 - FI01,2.2710049173834643
NO43 - NO14,2.2715324075616152
FR77 - DE41,2.2715334422078475
DE20 - PL55,2.271873277435616
GBMK - GBHP,2.2718883707296054
DE21 - DE44,2.272030896792646
FR59 - DE53,2.2723467342915393
DE86 - DE67,2.2724349502381838
DE29 - NL38,2.272559414267202
NL38 - DE50,2.2726536297886053
NO15 - SE50,2.27273250125823
DE63 - DE44,2.273176856015882
DE91 - CZ10,2.273198590475679
DE34 - BE61,2.274564536404218
LVLV - EE63,2.27457909777111
NL49 - DE33,2.2746177666976473
ES28 - FR13,2.274660581023739
DE86 - CZ10,2.274717473029025
GBLE - GBME,2.274888689084354
IT13 - IT40,2.274994880696028
PL72 - DE65,2.2753144871840023
FR69 - DE72,2.2753220073125258
FR61 - FR62,2.275336120288071
SE79 - LV10,2.27542599681302
PL41 - DE12,2.2754531811326904
DE78 - NL54,2.275842899281827
DE33 - NL16,2.2763385479398535
DE24 - PL70,2.2764490354585085
NO20 - NO31,2.276981265971473
DE99 - PL59,2.277043446469919
FR67 - PL59,2.2771006213475196
DE04 - DE41,2.277471477453603
PL55 - DE68,2.2775515989319866
DE47 - DE82,2.27758354169795
BE13 - BE48,2.2776330289760245
FR45 - DE47,2.2785039553489
SE61 - DK94,2.278506778391569
NO14 - SE30,2.278581564586116
DE56 - BE09,2.2786508806423242
FR51 - NL82,2.2788868376687628
BE01 - DE59,2.2793155557423836
DE67 - CZ25,2.279344527736865
LU32 - FR80,2.2795618385511034
DE75 - IT29,2.2796084167282156
DE67 - IT13,2.2797046139603445
GBWF - GBHP,2.279715799586917
IT02 - IT29,2.2800781175149236
FR94 - DE41,2.2804463536014485
IT10 - FR26,2.280656400929727
DE65 - NL53,2.2810085816140475
BE77 - BE55,2.281186663538123
PL55 - DE65,2.2812203599235334
FR95 - FR38,2.282145313952502
DE64 - DE86,2.282230193540118
SE43 - DK04,2.283243656730577
SE31 - DK36,2.283530027644081
DE67 - PL72,2.2835997703242463
DE41 - NL47,2.283637250391787
DE59 - DE04,2.2838626963892383
DK74 - NL22,2.283969006583231
DE90 - PL59,2.2841484650326964
NL53 - FR91,2.2841589191676284
DE21 - DE36,2.2842426671193863
DE99 - DE30,2.2842949138009057
IT13 - DE86,2.284397573291327
GBTN - FR62,2.2845850405261854
DE14 - PL52,2.2847049536572746
IT24 - DE59,2.2849533848417174
DE91 - DE37,2.2850775874993365
DE85 - PL59,2.285089184432474
GBCM - FR62,2.285103627156898
NL14 - DE65,2.285131217523026
DE36 - PL59,2.285273260820256
FR62 - NL27,2.285405400532556
FR13 - FR71,2.2854970011941873
DE99 - DE21,2.2855252425307455
SK92 - PL52,2.2855743437898064
DE86 - PL52,2.285855961453747
DE29 - NL35,2.2860612878898547
PL72 - DE41,2.286147838581481
EE63 - LT57,2.2861638846352426
FR38 - IT20,2.2865144508989843
DE91 - DE47,2.2868725248230066
DE04 - DE44,2.2870920043115723
IT47 - IT24,2.2871061774169403
FR59 - DE30,2.287450509712808
NO22 - NO16,2.287497468730009
PL52 - SK92,2.287585213362181
DE56 - NL84,2.288361984251425
PL72 - DE64,2.288414367541456
DK69 - NL26,2.2884795932038533
DE14 - DE36,2.2885618786085375
DE56 - NL27,2.288735042652863
DE65 - PL59,2.288816512991914
FR80 - DE44,2.2890421457173824
CZ10 - DE81,2.2892963565527698
DE91 - DE01,2.2893118507060937
PL55 - DE56,2.2893376593822437
PL52 - DE36,2.2893885414009074
GBPE - GBB9,2.289395131708755
NO20 - SE13,2.289435770017175
PL59 - PL95,2.289455830752119
CZ10 - DE04,2.289572606458651
DE35 - DE49,2.289630242507241
PL41 - DE30,2.2897147560088738
FR13 - IT10,2.290161188748731
SE41 - SE61,2.2902693230703464
NL35 - DE53,2.2904000899091894
NL45 - BE89,2.290428843337479
PL55 - DE47,2.290443920897118
DK26 - SE11,2.291212912729509
DE61 - NL54,2.2912400986408508
NO15 - SE25,2.291460974937607
FR67 - FR59,2.291546570903967
CZ25 - DE20,2.291559601377829
DE44 - DE04,2.292510969624207
NL50 - NL74,2.2926235030697786
GBNG - GBRM,2.2927821470646728
SE45 - NO32,2.2928264337359723
LVLV - EE74,2.2932378831312756
NO21 - SE33,2.293337801841504
IT21 - DE64,2.2934030193000203
IT10 - IT45,2.2936765482034263
DE41 - BE98,2.2939180742838623
DE56 - FR80,2.293975904812761
PL62 - CZ25,2.294023120419696
DE60 - FR67,2.294250925918918
IT24 - DE75,2.294297543503781
DK03 - SE45,2.2944333033443307
DE41 - CZ25,2.294741028175546
NL14 - FR59,2.2948238767480174
LV10 - EE76,2.2949511631609965
DE56 - BE80,2.29509957151844
SE79 - LV21,2.2951427703731864
FR67 - BE78,2.295764605860574
DE34 - NL26,2.2958635682219275
FR45 - DE75,2.295916704472969
DE86 - DE56,2.2960469882419594
DE88 - NL32,2.2960857956015412
DE56 - LU53,2.2961246955637904
FR13 - FR95,2.2961376095220234
FR69 - FR45,2.2962153682447113
LV21 - EE75,2.2964599642416577
DK73 - NL38,2.2967190417185974
DE27 - NL31,2.296726129793072
IT24 - FR13,2.2969682217047453
DE81 - DE04,2.2970958163315194
DE82 - CZ25,2.2972824867766746
NO05 - SE74,2.297452388754045
FR59 - DE44,2.2975348507265823
PL52 - DE21,2.2976183651776343
CZ25 - PL52,2.2976995142414047
NO14 - SE31,2.297706293235361
NL84 - DE32,2.2979153397927092
SE28 - DK36,2.2979675676803715
FR13 - FR45,2.2987848538164455
LV31 - EE65,2.298833503776454
DE44 - DE36,2.2989024152336426
SE57 - NO22,2.299078556426767
NL - NL,2.299130184943303
DE30 - PL62,2.2991522512196605
NO30 - NO23,2.29917404633253
SE41 - SE73,2.299230103854954
SK - DE,2.2994147793069386
DE68 - NL74,2.2996842246780127
DE81 - IT10,2.300016280394703
DE29 - DE44,2.300053612318354
DE59 - BE20,2.300117343832688
DE82 - DE67,2.300251788257993
NL41 - DE53,2.3008181538618504
IT35 - IT13,2.30110856850604
FR13 - DE67,2.3014449251635183
FR38 - IT29,2.301731490929244
DE47 - DE12,2.30181496725724
GBDE - GBEN,2.3019036208165917
FR13 - ES08,2.302153263797303
DE28 - NL35,2.302218904513463
DE52 - FR59,2.3024889345563353
DE68 - DE59,2.3026213764223624
IT10 - DE86,2.3027324914929643
DE59 - DE85,2.302847914566803
IT21 - IT02,2.303026681424326
FR62 - DE52,2.3034559545471116
DE28 - NL33,2.3039671015040812
DE64 - DE85,2.304164811089855
DE64 - CZ25,2.304413878335159
DE12 - PL55,2.304492019056772
CZ25 - PL62,2.3045205754194846
FR62 - DE44,2.305001632495431
NL19 - BE83,2.3052927880861134
DE46 - BE91,2.305293392702406
PL70 - PL59,2.3057719828982806
DE22 - BE28,2.306007482259961
DE67 - DE86,2.306294214105141
FR13 - DE64,2.3064428594000197
PL72 - DE21,2.3069561540571644
LT35 - PL98,2.3071275262631024
DE82 - CZ10,2.307369076478855
DE76 - BE28,2.3076643030996697
SK92 - DE86,2.307669086541117
FR91 - PL59,2.3076870018634974
IT50 - IT10,2.3078067609217863
DE28 - NL83,2.308132079696769
PL62 - DE44,2.308191358048569
PL52 - DE47,2.3082046242361383
DE30 - PL59,2.308229328392291
BE89 - DE45,2.3086526241137224
DE37 - NL47,2.308714286032896
NO32 - SE42,2.3087787661124843
DE34 - NL37,2.3096408844439926
DE19 - NL56,2.3096696826451777
DK83 - DK70,2.3099096190997415
GBWF - GBUB,2.3099517782547463
FR93 - DE41,2.3100844230465647
DE31 - BE28,2.31013176848125
BE89 - BE94,2.3104338700590863
DE47 - PL55,2.3105996069128625
PL70 - PL55,2.3107367933891667
DE54 - NL66,2.3114330391829525
CZ25 - DE47,2.311618823039097
ES28 - NL53,2.3117470755809135
DE35 - BE67,2.3118341589916156
DE29 - DE50,2.311920979435733
DE14 - DE44,2.3119922752083015
NL82 - DE50,2.3120224548214994
DE68 - DE91,2.3122455530037156
DE20 - PL62,2.3123103855472995
DE04 - DE21,2.3131788918122296
DE27 - NL27,2.313203364476821
GBRM - GBRM,2.3134357739113978
LV46 - PL98,2.3134392250618716
NO76 - NO70,2.313453690599197
LVLV - EE11,2.3134633108301683
DE37 - DE41,2.3135804364600623
FR40 - ES31,2.3136905296388623
NO39 - NO34,2.313730155061659
ES08 - ES19,2.313786019263427
DE99 - DE70,2.3141562139201355
DE20 - PL72,2.3144077107396055
SE51 - NO14,2.3145400256075486
DE67 - PL95,2.3150876606770256
DE42 - BE09,2.3151730324348057
NO31 - SE46,2.315662110568886
NO22 - NO18,2.315717307363551
BE13 - FR59,2.31591157865425
DE86 - PL59,2.3162282201209248
LU32 - FR45,2.3166120608678935
DE30 - PL72,2.3171188027253145
DE49 - PL59,2.317261891729933
PL72 - DE68,2.317374392698862
FR59 - DE75,2.317597100052159
FR71 - DE47,2.3179194864106454
CZ10 - SK92,2.318171978019958
GBCV - GBRM,2.319082545082726
CZ26 - DE74,2.3193195964241786
NL74 - NL23,2.31968231330817
NL44 - DE56,2.319857504447766
FR69 - ES08,2.3199171905402807
DE99 - PL72,2.3204535211817503
DE70 - DE14,2.320533300906134
DE35 - NL54,2.320614762824058
IT00 - IT45,2.3211106395469785
FR67 - DE36,2.3213462364048976
ES08 - DE41,2.3215279352917704
BE83 - NL27,2.321596286307037
DE13 - CZ25,2.321994970354334
NL94 - DE59,2.322115473858055
SE43 - NO17,2.322361716013712
EE73 - LV34,2.322443629786545
NO53 - NO68,2.3227277263205415
DE64 - FR38,2.3227759847602805
SE41 - NO15,2.3228627885202555
NL70 - NL60,2.3230459728640107
DE47 - DE75,2.3231377146859167
FR94 - DE44,2.323228391231359
FR76 - NL41,2.3233002981572435
SK92 - PL62,2.3233527004431322
DE32 - NL16,2.3233588006916217
AT22 - PL41,2.3233664716829607
DE81 - CZ25,2.3235077838206686
DE99 - PL55,2.3238608217221373
BE77 - NL54,2.323985225539159
BE85 - NL51,2.3242986271682664
